REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q57SERNO,Q57,Q58,Q59,Q60,Q61
13,2014,04,2,61,60,064,03,1,073,01,020000,2,2,    , 
13,2014,04,2,61,57,063,09,1,089,03,020000,3,1,7412,1
13,2014,04,2,61,48,061,06,1,046,03,018000,1,2,    , 
13,2014,04,1,61,72,053,10,1,010,03,012000,3,1,8153,1
13,2014,04,2,45,06,010,08,1,008,03,020000,3,2,    , 
13,2014,04,2,92,03,030,03,1,093,05,020000,3,2,    , 
13,2014,04,2,92,12,033,06,1,056,03,050000,2,2,    , 
13,2014,04,2,92,21,036,02,1,012,03,015000,2,2,    , 
13,2014,04,2,92,21,036,08,1,018,02,015000,3,2,    , 
13,2014,04,2,21,03,058,01,1,013,02,002000,1,1,7317,1
13,2014,04,2,21,09,059,03,2,036,01,015000,1,1,9211,1
13,2014,04,2,21,30,063,08,1,171,03,025000,3,1,4312,1
13,2014,04,2,21,34,065,01,1,074,03,018000,3,2,    , 
13,2014,04,2,21,34,065,03,1,076,02,015000,3,1,9111,1
13,2014,04,2,21,34,065,04,1,077,03,020000,3,2,    , 
13,2014,04,2,21,39,067,04,1,117,01,050000,2,1,3360,1
13,2014,04,3,21,15,070,03,1,086,04,005000,1,1,7531,1
13,2014,04,3,21,51,072,09,1,162,03,020000,3,2,    , 
13,2014,04,1,13,24,032,03,1,023,05,018000,2,2,    , 
13,2014,04,1,13,24,032,03,1,024,03,035000,2,2,    , 
13,2014,04,2,13,09,035,04,1,054,01,020000,1,1,7116,1
13,2014,04,2,13,09,035,06,1,056,04,018000,1,1,7531,1
13,2014,04,2,13,24,039,06,1,096,02,030000,3,1,5223,1
13,2014,04,2,13,24,039,09,1,100,02,020000,3,1,5211,1
13,2014,04,2,13,30,040,10,1,080,02,020000,2,1,4110,1
13,2014,04,2,41,21,019,02,1,032,02,005000,3,2,    , 
13,2014,04,2,41,21,019,05,1,035,02,015000,3,2,    , 
13,2014,04,2,41,21,019,05,1,035,05,012000,3,2,    , 
13,2014,04,2,33,06,026,01,1,061,04,020000,2,1,9211,4
13,2014,04,2,33,06,026,06,1,066,03,020000,2,1,4211,1
13,2014,04,2,33,06,026,06,1,066,04,100000,3,1,9112,1
13,2014,04,2,33,09,027,04,1,004,02,010000,1,2,    , 
13,2014,04,2,33,15,028,04,1,054,06,045000,1,1,9322,1
13,2014,04,2,33,25,031,10,1,080,02,015000,2,2,    , 
13,2014,04,2,33,25,031,10,1,080,04,015000,2,2,    , 
13,2014,04,2,33,30,032,01,1,021,01,020000,1,1,8322,1
13,2014,04,2,33,33,033,01,1,041,03,030000,3,2,    , 
13,2014,04,2,33,33,033,02,1,042,01,030000,1,1,6223,1
13,2014,04,2,33,33,033,04,1,044,03,012000,3,2,    , 
13,2014,04,2,33,33,033,10,1,050,02,012000,3,2,    , 
13,2014,04,1,12,03,066,03,1,003,03,020000,2,2,    , 
13,2014,04,1,12,03,067,02,1,012,04,020000,2,1,6221,4
13,2014,04,1,12,03,067,02,1,012,05,020000,2,1,6221,4
13,2014,04,1,12,03,067,07,1,017,03,025000,2,2,    , 
13,2014,04,2,12,09,072,01,1,061,02,015000,2,2,    , 
13,2014,04,2,12,09,072,06,1,066,02,050000,2,1,7531,1
13,2014,04,2,12,15,076,10,1,110,03,020000,1,2,    , 
13,2014,04,2,12,21,078,10,1,130,05,010000,2,2,    , 
13,2014,04,2,12,24,079,08,1,138,04,015000,2,1,7231,1
13,2014,04,2,12,33,084,09,1,189,02,025000,1,1,5244,1
13,2014,04,2,12,39,087,05,1,215,04,020000,1,1,9322,1
13,2014,04,1,31,39,033,03,1,003,05,020000,1,1,4311,1
13,2014,04,1,31,39,033,08,1,008,02,020000,2,1,3511,1
13,2014,04,1,31,39,033,10,1,010,03,020000,1,2,    , 
13,2014,04,2,31,15,036,02,1,032,02,025000,3,2,    , 
13,2014,04,2,31,24,037,03,1,043,03,025000,1,2,    , 
13,2014,04,2,31,24,037,05,1,045,03,020000,2,2,    , 
13,2014,04,2,31,24,037,07,1,047,02,025000,2,2,    , 
13,2014,04,2,31,24,037,09,1,049,03,025000,2,1,6114,4
13,2014,04,2,31,27,038,06,1,056,05,025000,3,1,3512,1
13,2014,04,2,31,27,038,03,1,053,04,035000,1,1,5122,1
13,2014,04,2,31,27,038,07,1,057,03,015000,3,1,7531,1
13,2014,04,2,31,33,039,08,1,068,02,015000,1,1,8153,1
13,2014,04,1,11,03,060,02,1,022,04,020000,1,1,5223,1
13,2014,04,1,11,09,061,01,1,031,03,020000,2,2,    , 
13,2014,04,1,11,24,065,10,1,080,05,150001,1,2,    , 
13,2014,04,1,11,30,068,09,1,109,04,015000,2,2,    , 
13,2014,04,1,11,31,069,02,1,112,04,020000,1,2,    , 
13,2014,04,1,11,31,069,05,1,115,03,015000,1,2,    , 
13,2014,04,1,11,33,070,02,1,122,03,025000,3,1,4211,1
13,2014,04,1,11,36,071,01,1,131,03,060000,1,1,4211,1
13,2014,04,1,11,36,072,09,1,149,03,020000,3,1,7231,1
13,2014,04,2,11,18,076,07,1,187,04,015000,1,1,3322,1
13,2014,04,1,51,18,023,07,1,047,03,020000,2,2,    , 
13,2014,04,2,51,34,024,08,1,068,01,020000,1,1,5223,3
13,2014,04,2,51,37,028,02,1,052,02,020000,3,1,1214,1
13,2014,04,2,81,24,028,06,1,057,05,015000,3,2,    , 
13,2014,04,2,71,45,021,03,1,023,03,020000,3,2,    , 
13,2014,04,1,52,15,026,04,1,004,03,015000,3,2,    , 
13,2014,04,2,52,03,029,01,1,001,04,030000,1,1,4110,1
13,2014,04,2,52,18,031,02,1,002,02,030000,3,1,4311,1
13,2014,04,2,52,30,032,05,1,025,04,020000,2,2,    , 
13,2014,05,2,43,03,013,03,1,003,07,120003,3,2,    , 
13,2014,05,2,43,09,015,06,1,027,02,025000,1,1,2221,1
13,2014,05,2,53,21,018,07,1,027,03,025000,1,1,2163,1
13,2014,05,2,53,15,019,07,1,017,06,030000,2,2,    , 
13,2014,05,2,53,27,021,05,1,035,02,020000,1,2,    , 
13,2014,05,1,91,12,040,02,1,042,06,030000,1,2,    , 
13,2014,05,2,91,15,043,08,1,008,03,025000,2,2,    , 
13,2014,05,2,91,24,045,01,1,061,04,012000,1,1,9321,1
13,2014,05,2,91,48,049,02,1,052,03,025000,3,1,4110,1
13,2014,05,2,91,48,049,04,1,054,02,015000,1,1,9322,1
13,2014,05,2,62,45,028,03,1,023,02,020000,3,1,9111,1
13,2014,05,2,62,45,028,08,1,028,03,020000,1,2,    , 
13,2014,05,2,62,30,026,02,1,012,04,010000,1,1,5223,1
13,2014,05,2,62,30,026,03,1,013,02,015000,1,1,6420,3
13,2014,05,2,62,30,026,06,1,016,03,020000,1,2,    , 
13,2014,05,2,72,09,019,03,1,033,03,010000,3,1,6122,3
13,2014,05,2,72,12,020,02,1,012,01,020000,3,2,    , 
13,2014,05,2,72,12,020,08,1,018,01,018000,1,1,4211,1
13,2014,05,2,72,12,020,08,1,018,02,018000,1,2,    , 
13,2014,05,2,82,09,016,10,1,010,02,010000,3,2,    , 
13,2014,05,2,82,24,017,03,1,013,03,020000,3,2,    , 
13,2014,05,1,32,42,041,03,1,003,02,020000,3,2,    , 
13,2014,05,1,32,42,041,04,1,004,04,035000,1,2,    , 
13,2014,05,1,32,42,041,08,1,008,03,018000,3,2,    , 
13,2014,05,1,32,42,041,08,1,008,04,018000,3,2,    , 
13,2014,05,1,32,42,041,10,1,010,03,025000,3,2,    , 
13,2014,05,1,32,42,041,10,1,010,06,025000,3,2,    , 
13,2014,05,2,32,03,042,09,1,019,02,015000,3,1,3341,1
13,2014,05,2,32,12,043,04,1,024,01,020000,3,2,    , 
13,2014,05,2,32,12,043,08,1,028,03,020000,3,2,    , 
13,2014,05,2,32,21,045,02,1,042,03,018000,3,2,    , 
13,2014,05,2,32,21,045,10,1,050,03,018000,1,1,0120,1
13,2014,05,2,32,36,047,06,1,066,02,010000,3,1,4132,1
13,2014,05,2,32,42,048,06,1,077,01,020000,1,1,9313,1
13,2014,05,2,32,42,048,07,1,078,01,010000,1,1,9313,1
13,2014,05,2,42,03,014,06,1,016,03,025000,3,2,    , 
13,2014,05,2,61,84,086,01,1,011,02,010000,3,2,    , 
13,2014,05,2,61,63,081,09,1,099,03,025000,3,2,    , 
13,2014,05,2,61,42,076,09,1,169,04,020000,2,2,    , 
13,2014,05,2,45,09,014,02,1,012,03,020000,2,2,    , 
13,2014,05,2,45,09,015,10,1,030,01,018000,3,2,    , 
13,2014,05,1,92,12,040,04,1,024,03,030000,2,2,    , 
13,2014,05,2,92,06,042,02,1,082,03,015000,3,2,    , 
13,2014,05,2,92,06,042,03,1,083,03,018000,2,2,    , 
13,2014,05,2,92,06,042,07,1,087,03,018000,2,2,    , 
13,2014,05,2,92,06,042,08,1,088,03,020000,2,2,    , 
13,2014,05,2,92,06,042,09,1,089,03,020000,3,2,    , 
13,2014,05,2,92,06,043,03,1,033,03,015000,3,2,    , 
13,2014,05,2,92,06,043,07,1,037,03,020000,3,2,    , 
13,2014,05,2,92,18,045,01,1,011,07,030000,1,2,    , 
13,2014,05,2,92,18,045,07,1,017,01,020000,1,1,7531,1
13,2014,05,1,21,30,074,02,1,012,04,020000,1,1,7531,3
13,2014,05,1,21,30,074,02,1,012,05,030000,1,1,8332,1
13,2014,05,2,21,06,075,01,1,061,03,010000,1,2,    , 
13,2014,05,2,21,06,075,04,1,064,04,012000,3,2,    , 
13,2014,05,2,21,06,075,05,1,065,03,010000,2,2,    , 
13,2014,05,2,21,06,075,09,1,069,02,010000,1,1,7531,1
13,2014,05,2,21,12,076,06,1,166,03,200001,1,2,    , 
13,2014,05,2,21,27,079,06,1,106,03,015000,1,2,    , 
13,2014,05,2,21,27,079,10,1,110,05,020000,3,2,    , 
13,2014,05,2,21,30,081,04,1,024,01,012000,1,1,8183,1
13,2014,05,2,21,30,081,04,1,024,02,015000,3,1,2342,1
13,2014,05,2,21,39,085,09,1,099,04,025000,1,2,    , 
13,2014,05,2,21,54,088,01,1,051,03,100000,1,1,2152,1
13,2014,05,2,21,54,088,05,1,055,02,010000,2,2,    , 
13,2014,05,1,13,21,042,05,1,035,03,020000,1,2,    , 
13,2014,05,2,13,03,043,09,1,079,01,002000,1,2,    , 
13,2014,05,2,13,09,046,05,1,085,01,030000,3,1,5151,3
13,2014,05,2,13,09,046,07,1,087,02,019000,1,1,9322,1
13,2014,05,2,13,09,046,07,1,087,03,019000,1,1,9322,1
13,2014,05,2,13,12,047,02,1,002,01,010000,1,1,9112,1
13,2014,05,2,13,24,049,06,1,046,03,015000,3,1,7531,1
13,2014,05,2,13,24,049,07,1,047,03,015000,3,1,9321,1
13,2014,05,2,13,24,049,07,1,047,04,015000,3,2,    , 
13,2014,05,2,13,24,049,10,1,050,01,010000,3,1,7531,1
13,2014,05,2,13,39,052,04,1,014,03,025000,3,1,7312,1
13,2014,05,2,13,39,052,01,1,011,03,020000,2,2,    , 
13,2014,05,2,41,18,023,05,1,015,03,020000,3,2,    , 
13,2014,05,2,41,18,023,05,1,015,04,020000,3,2,    , 
13,2014,05,2,41,12,022,02,1,032,02,010000,2,2,    , 
13,2014,05,2,41,04,021,01,1,041,03,020000,3,2,    , 
13,2014,05,2,41,04,021,01,1,041,04,020000,1,2,    , 
13,2014,05,2,33,09,035,06,1,017,06,010000,1,1,5223,1
13,2014,05,2,33,09,035,06,1,017,07,010000,1,1,7531,1
13,2014,05,2,33,33,041,09,1,070,03,075000,2,2,    , 
13,2014,05,1,12,15,090,09,1,029,04,020000,3,1,3511,1
13,2014,05,2,12,06,092,02,1,042,01,025000,2,1,8331,1
13,2014,05,2,12,15,096,02,1,082,04,015000,2,1,3122,1
13,2014,05,2,12,18,097,01,1,091,03,040000,1,1,9322,1
13,2014,05,2,12,21,100,07,1,127,02,020000,1,1,8153,1
13,2014,05,2,12,27,102,10,1,150,03,035000,3,1,2310,1
13,2014,05,2,12,36,107,03,1,193,03,020000,3,2,    , 
13,2014,05,2,12,36,107,06,1,196,03,020000,1,2,    , 
13,2014,05,1,31,36,044,03,1,003,04,040000,1,2,    , 
13,2014,05,1,31,39,045,06,1,016,01,015000,1,1,7531,3
13,2014,05,2,31,03,046,05,1,025,01,020000,1,1,0130,1
13,2014,05,2,31,42,051,08,1,078,02,015000,1,2,    , 
13,2014,05,3,31,30,054,10,1,110,03,010000,2,2,    , 
13,2014,05,1,11,27,086,01,1,032,04,010000,1,2,    , 
13,2014,05,1,11,27,086,10,1,041,03,010000,3,2,    , 
13,2014,05,1,11,09,081,07,1,017,03,035000,1,1,9215,1
13,2014,05,1,11,09,081,07,1,017,04,035000,1,1,9215,1
13,2014,05,1,11,03,077,03,1,003,03,020000,3,2,    , 
13,2014,05,1,11,03,077,10,1,010,04,030000,3,2,    , 
13,2014,05,2,11,12,093,06,1,168,04,030000,3,1,0130,1
13,2014,05,2,11,06,092,05,1,156,04,030000,2,2,    , 
13,2014,05,2,51,36,036,01,1,001,04,015000,3,1,7114,1
13,2014,05,2,81,20,032,05,1,005,04,018000,3,2,    , 
13,2014,05,2,81,27,033,01,1,041,01,025000,2,1,8322,1
13,2014,05,2,81,27,033,01,1,050,03,020000,1,2,    , 
13,2014,05,2,71,06,024,06,1,036,02,012000,3,2,    , 
13,2014,05,1,52,21,035,01,1,011,03,030000,2,2,    , 
13,2014,05,1,52,25,036,07,1,027,03,030000,3,2,    , 
13,2014,05,1,52,25,036,07,1,027,04,030000,3,2,    , 
13,2014,05,1,52,25,036,09,1,029,04,025000,3,2,    , 
13,2014,05,1,52,25,036,09,1,029,05,030000,3,2,    , 
13,2014,05,2,52,33,040,01,1,031,02,012000,3,2,    , 
13,2014,05,2,52,33,040,02,1,032,03,014000,3,2,    , 
13,2014,05,2,52,33,040,02,1,032,04,014000,3,2,    , 
13,2014,05,2,52,33,040,03,1,033,03,012000,3,2,    , 
13,2014,05,2,52,33,040,06,1,036,03,013000,3,2,    , 
13,2014,05,2,52,33,040,07,1,037,03,012000,3,2,    , 
13,2014,05,2,52,33,040,07,1,037,04,012000,3,2,    , 
13,2014,06,2,43,12,018,07,1,007,02,010000,3,2,    , 
13,2014,06,2,43,12,018,07,1,007,03,010000,3,2,    , 
13,2014,06,2,43,12,018,08,1,008,03,010000,3,2,    , 
13,2014,06,2,43,12,018,08,1,008,04,010000,3,2,    , 
13,2014,06,2,53,27,025,06,1,026,02,010000,2,2,    , 
13,2014,06,2,91,12,051,02,1,082,03,020000,3,2,    , 
13,2014,06,2,91,12,051,02,1,082,04,020000,3,2,    , 
13,2014,06,2,91,24,053,06,1,076,03,025000,1,1,7531,1
13,2014,06,2,91,24,053,08,1,078,02,018000,1,2,    , 
13,2014,06,2,91,36,055,03,1,033,02,020000,2,1,4132,1
13,2014,06,2,91,48,057,02,1,002,03,018000,3,2,    , 
13,2014,06,2,91,48,057,02,1,002,04,015000,2,2,    , 
13,2014,06,2,91,48,057,02,1,002,05,015000,2,2,    , 
13,2014,06,2,91,48,057,06,1,006,03,012000,2,2,    , 
13,2014,06,2,91,51,058,02,1,022,01,020000,1,1,9313,1
13,2014,06,2,91,51,058,07,1,027,03,020000,2,1,5211,1
13,2014,06,2,91,51,058,08,1,028,03,015000,2,2,    , 
13,2014,06,2,62,27,031,01,1,021,02,030000,1,1,7531,1
13,2014,06,2,62,27,031,07,1,027,02,010000,1,1,9322,2
13,2014,06,2,72,12,024,07,1,047,03,015000,2,2,    , 
13,2014,06,2,72,18,026,02,1,022,03,017500,3,2,    , 
13,2014,06,3,23,12,029,06,1,036,03,015000,3,1,6111,4
13,2014,06,3,23,12,029,08,1,038,04,020000,1,1,3323,4
13,2014,06,2,44,12,018,01,1,011,02,020000,3,1,5223,4
13,2014,06,2,44,12,018,08,1,018,02,015000,3,2,    , 
13,2014,06,2,44,12,018,10,1,020,02,015000,3,2,    , 
13,2014,06,2,22,09,025,06,1,016,05,025000,3,2,    , 
13,2014,06,2,22,09,025,07,1,017,02,020000,3,2,    , 
13,2014,06,2,22,30,027,03,1,033,02,020000,2,2,    , 
13,2014,06,2,82,30,023,07,1,037,03,025000,1,2,    , 
13,2014,06,2,32,06,053,02,1,022,03,020000,1,1,7121,1
13,2014,06,2,32,06,053,05,1,025,03,020000,3,2,    , 
13,2014,06,2,32,21,056,02,1,052,02,016000,2,1,5122,1
13,2014,06,2,32,27,057,05,1,065,02,005000,1,1,9112,1
13,2014,06,2,32,27,057,07,1,067,01,010000,2,2,    , 
13,2014,06,2,32,45,060,01,1,091,02,025000,3,2,    , 
13,2014,06,2,32,45,060,01,1,091,03,030000,1,1,9112,1
13,2014,06,2,32,45,060,07,1,097,01,035000,1,1,9313,1
13,2014,06,2,32,45,060,07,1,097,05,035000,1,1,7116,1
13,2014,06,2,42,03,016,02,1,002,04,020000,3,2,    , 
13,2014,06,2,42,03,016,06,1,006,05,020000,3,2,    , 
13,2014,06,2,61,09,090,04,1,105,04,020000,2,2,    , 
13,2014,06,2,61,09,090,08,1,109,03,016000,3,2,    , 
13,2014,06,2,61,57,098,09,1,070,01,010000,3,1,9111,1
13,2014,06,2,61,75,102,04,1,155,05,015000,1,2,    , 
13,2014,06,2,61,78,103,03,1,094,01,030000,1,1,9629,1
13,2014,06,2,45,06,016,01,1,001,04,020000,3,2,    , 
13,2014,06,2,45,06,016,02,1,002,03,020000,3,2,    , 
13,2014,06,2,45,06,016,08,1,008,03,025000,3,2,    , 
13,2014,06,2,45,09,017,01,1,011,02,020000,1,2,    , 
13,2014,06,2,45,09,017,01,1,011,03,020000,2,2,    , 
13,2014,06,2,45,09,017,03,1,013,03,020000,2,2,    , 
13,2014,06,2,92,03,050,10,1,050,02,020000,1,2,    , 
13,2014,06,2,92,06,051,02,1,062,04,020000,2,2,    , 
13,2014,06,2,92,06,051,03,1,063,03,015000,2,2,    , 
13,2014,06,2,92,06,051,03,1,063,04,020000,2,2,    , 
13,2014,06,2,92,06,051,05,1,065,04,025000,3,2,    , 
13,2014,06,2,92,06,051,06,1,066,04,020000,3,2,    , 
13,2014,06,2,92,06,051,06,1,066,05,025000,3,2,    , 
13,2014,06,2,92,06,051,09,1,069,03,025000,3,2,    , 
13,2014,06,2,92,18,055,04,1,054,03,012000,1,2,    , 
13,2014,06,2,92,30,058,09,1,079,08,015000,1,1,7531,1
13,2014,06,1,21,36,092,08,1,078,03,060000,3,2,    , 
13,2014,06,2,21,06,094,05,1,015,03,020000,2,2,    , 
13,2014,06,2,21,09,095,04,1,054,03,040000,1,1,5131,1
13,2014,06,2,21,09,095,08,1,058,04,015000,1,2,    , 
13,2014,06,2,21,12,096,07,1,177,03,020000,2,1,5211,4
13,2014,06,2,21,24,098,09,1,139,05,020000,2,1,7531,1
13,2014,06,2,21,27,099,01,1,151,03,025000,2,1,5211,1
13,2014,06,2,21,27,099,01,1,151,04,015000,1,1,2652,1
13,2014,06,2,21,27,099,09,1,159,03,100000,2,1,1412,1
13,2014,06,2,21,33,102,03,1,023,02,075000,1,1,4311,1
13,2014,06,2,21,36,103,08,1,128,03,030000,3,1,2411,1
13,2014,06,2,21,36,103,08,1,128,04,020000,3,2,    , 
13,2014,06,2,21,57,108,04,1,104,03,030000,3,2,    , 
13,2014,06,2,21,57,108,09,1,109,04,020000,3,2,    , 
13,2014,06,2,13,24,059,04,1,094,03,020000,2,2,    , 
13,2014,06,2,13,24,059,07,1,097,01,015000,3,1,3122,1
13,2014,06,2,13,24,059,09,1,099,04,020000,3,2,    , 
13,2014,06,1,41,36,026,04,1,034,03,010000,1,2,    , 
13,2014,06,1,33,12,042,02,1,052,03,020000,3,2,    , 
13,2014,06,1,33,12,042,07,1,057,03,020000,3,1,4321,1
13,2014,06,2,33,18,046,02,1,082,02,015000,3,2,    , 
13,2014,06,2,33,18,046,04,1,084,03,300000,3,2,    , 
13,2014,06,2,33,30,049,08,1,078,01,007000,2,1,7318,3
13,2014,06,2,33,33,050,10,1,010,04,015000,3,2,    , 
13,2014,06,1,12,03,109,08,1,008,03,035000,2,2,    , 
13,2014,06,1,12,03,109,08,1,008,04,030000,2,2,    , 
13,2014,06,1,12,03,109,10,1,010,03,020000,1,2,    , 
13,2014,06,1,12,03,109,10,1,010,04,015000,2,2,    , 
13,2014,06,2,12,06,112,07,1,037,03,018000,3,1,7231,1
13,2014,06,2,12,06,112,10,1,040,03,030000,2,2,    , 
13,2014,06,2,12,15,116,08,1,078,01,025000,2,2,    , 
13,2014,06,2,12,15,117,02,1,082,02,025000,2,2,    , 
13,2014,06,2,12,27,123,05,1,145,04,015000,1,2,    , 
13,2014,06,2,12,30,124,06,1,156,03,015000,1,2,    , 
13,2014,06,2,12,33,126,10,1,180,03,030000,1,1,4221,1
13,2014,06,2,12,36,128,08,1,198,03,025000,3,1,1213,1
13,2014,06,2,12,39,129,10,1,210,03,020000,1,1,3511,1
13,2014,06,2,31,09,056,06,1,016,03,016000,1,2,    , 
13,2014,06,2,31,12,057,06,1,026,03,050000,3,2,    , 
13,2014,06,2,31,12,057,06,1,026,04,040000,1,2,    , 
13,2014,06,2,31,33,061,10,1,072,04,015000,3,2,    , 
13,2014,06,2,31,39,063,02,1,084,03,020000,1,2,    , 
13,2014,06,2,31,39,063,02,1,084,04,015000,1,2,    , 
13,2014,06,2,31,39,063,02,1,084,06,015000,1,1,2330,1
13,2014,06,2,31,39,063,04,1,086,04,015000,2,1,8322,1
13,2014,06,2,31,39,063,08,1,090,03,015000,2,1,8322,2
13,2014,06,2,31,39,063,08,1,090,04,015000,1,2,    , 
13,2014,06,1,11,03,097,02,1,012,03,020000,2,1,9313,1
13,2014,06,1,11,06,098,02,1,022,04,050000,1,2,    , 
13,2014,06,1,11,27,104,04,1,084,05,010000,2,2,    , 
13,2014,06,1,11,27,104,09,1,089,01,020000,1,1,4321,1
13,2014,06,1,11,27,105,10,1,100,05,020000,3,2,    , 
13,2014,06,2,11,06,111,01,1,152,01,075000,1,1,5414,1
13,2014,06,2,11,06,111,08,1,159,05,030000,1,1,5223,1
13,2014,06,2,11,15,114,06,1,187,01,100000,3,1,7223,1
13,2014,06,2,51,06,040,02,1,042,03,025000,3,2,    , 
13,2014,06,2,51,39,042,01,1,061,03,040000,1,2,    , 
13,2014,06,1,81,21,039,08,1,039,04,016000,1,1,8211,1
13,2014,06,3,81,24,044,01,1,042,01,010000,3,1,6114,1
13,2014,06,3,81,24,044,08,1,049,04,020000,1,2,    , 
13,2014,06,2,71,15,030,02,1,022,01,070000,1,1,8322,1
13,2014,06,2,71,15,030,08,1,028,03,030000,1,2,    , 
13,2014,06,2,71,48,033,08,1,038,03,015000,1,1,2221,1
13,2014,06,2,52,03,045,08,1,008,03,025000,2,2,    , 
13,2014,06,2,52,15,047,04,1,004,05,030000,3,1,3115,1
13,2014,06,2,52,33,049,05,1,025,03,015000,3,2,    , 
13,2014,09,2,12,09,179,05,1,055,03,005000,2,2,    , 
13,2014,09,2,12,12,180,01,1,061,04,015000,3,2,    , 
13,2014,09,2,12,18,183,07,1,097,03,010000,1,1,7531,1
13,2014,09,2,12,21,185,01,1,111,02,025000,1,1,4110,1
13,2014,09,2,12,27,188,03,1,143,04,018000,1,1,9322,1
13,2014,09,2,12,27,188,04,1,144,03,025000,2,2,    , 
13,2014,09,2,12,30,190,02,1,162,02,016000,1,1,8153,1
13,2014,09,2,12,39,194,08,1,208,04,018000,3,2,    , 
13,2014,08,2,12,33,169,09,1,159,03,025000,1,1,7531,1
13,2014,08,2,12,30,168,06,1,146,04,020000,1,1,4110,1
13,2014,08,2,12,24,165,04,1,114,03,020000,1,2,    , 
13,2014,08,2,12,18,163,06,1,096,04,015000,1,2,    , 
13,2014,08,2,12,18,162,05,1,085,02,015000,2,1,4120,1
13,2014,08,1,12,24,155,02,1,022,05,012000,2,2,    , 
13,2014,08,1,12,06,154,08,1,018,03,020000,1,2,    , 
13,2014,07,1,12,03,131,07,1,007,04,025000,2,2,    , 
13,2014,07,2,12,09,138,06,1,066,03,015000,1,2,    , 
13,2014,07,2,12,21,143,09,1,119,03,015000,1,2,    , 
13,2014,07,2,12,30,147,07,1,157,05,015000,1,1,5211,1
13,2014,07,2,12,33,149,06,1,176,02,020000,1,1,9322,1
13,2014,09,2,43,09,026,08,1,018,03,025000,2,2,    , 
13,2014,09,2,53,15,035,08,1,028,01,030000,3,1,2359,3
13,2014,09,2,53,15,035,09,1,029,02,025000,3,2,    , 
13,2014,09,2,53,27,037,09,1,019,03,015000,2,2,    , 
13,2014,09,2,91,12,081,06,1,036,04,015000,3,2,    , 
13,2014,09,2,91,24,083,02,1,092,03,017000,2,2,    , 
13,2014,09,2,91,24,083,06,1,096,03,010000,3,1,4132,1
13,2014,09,2,91,42,085,07,1,047,05,015000,1,2,    , 
13,2014,09,2,91,48,086,07,1,087,03,015000,2,2,    , 
13,2014,09,2,91,51,087,03,1,073,03,015000,3,2,    , 
13,2014,09,2,62,42,050,06,1,046,02,008000,1,1,3322,1
13,2014,09,2,72,15,039,08,1,008,03,015000,1,2,    , 
13,2014,09,2,72,12,038,08,1,028,03,015000,3,1,6113,1
13,2014,09,2,72,03,036,10,1,040,03,020000,2,2,    , 
13,2014,09,2,44,09,027,01,1,011,02,015000,3,2,    , 
13,2014,09,2,44,09,027,07,1,017,04,015000,3,2,    , 
13,2014,09,2,44,09,027,07,1,017,05,015000,3,2,    , 
13,2014,09,2,22,12,040,10,1,021,02,020000,1,2,    , 
13,2014,09,1,22,06,039,09,1,010,04,030000,1,1,5223,1
13,2014,09,2,82,33,035,04,1,034,02,015000,3,2,    , 
13,2014,09,2,82,15,033,03,1,013,03,025000,1,2,    , 
13,2014,09,2,32,45,090,10,1,100,03,020000,2,2,    , 
13,2014,09,2,32,27,087,08,1,068,04,015000,1,2,    , 
13,2014,09,2,32,06,083,06,1,026,03,025000,3,2,    , 
13,2014,09,2,32,06,083,06,1,026,04,025000,3,2,    , 
13,2014,09,2,61,87,158,07,1,167,03,012000,3,2,    , 
13,2014,09,2,61,72,154,10,1,110,03,015000,3,1,7115,4
13,2014,09,2,61,57,151,02,1,172,02,007000,3,2,    , 
13,2014,09,2,61,57,151,06,1,176,02,007000,3,2,    , 
13,2014,09,2,61,57,151,07,1,177,01,010000,3,2,    , 
13,2014,09,2,61,57,151,08,1,178,03,020000,1,2,    , 
13,2014,09,2,61,57,151,08,1,178,06,020000,1,1,5211,4
13,2014,09,2,61,54,150,04,1,154,01,010000,3,1,5211,3
13,2014,09,2,61,39,147,01,1,061,04,025000,3,2,    , 
13,2014,09,2,61,27,144,08,1,038,02,030000,2,1,6111,4
13,2014,09,2,61,08,142,03,1,013,03,015000,1,2,    , 
13,2014,09,2,92,06,080,02,1,012,03,015000,2,2,    , 
13,2014,09,2,92,06,080,02,1,012,04,018000,1,2,    , 
13,2014,09,2,92,06,080,04,1,014,03,020000,2,2,    , 
13,2014,09,2,92,06,080,05,1,015,03,015000,1,2,    , 
13,2014,09,2,92,06,080,08,1,018,02,018000,2,2,    , 
13,2014,09,2,92,09,081,02,1,022,02,050000,2,2,    , 
13,2014,09,2,92,09,081,02,1,022,03,050000,2,2,    , 
13,2014,09,2,92,09,081,03,1,023,01,080000,1,1,5162,1
13,2014,09,2,92,09,081,03,1,023,03,050000,1,1,5162,1
13,2014,09,2,92,09,081,06,1,026,01,025000,1,1,5162,1
13,2014,09,2,92,18,084,01,1,051,01,012000,1,1,9211,1
13,2014,09,2,92,18,084,06,1,056,01,020000,3,1,4110,1
13,2014,09,1,13,03,084,10,1,070,03,010000,2,1,9321,1
13,2014,09,2,13,12,088,07,1,087,05,015000,1,2,    , 
13,2014,09,2,13,18,089,01,1,051,03,020000,1,1,7533,1
