REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q31_PERSON_SERIAL_NO,Q31A_YOU_MAIN_OCCUPATION,Q31B1_GORSS_SALARY,Q31B2_ADDITIONAL_EARNING,Q31B3_INCOME_IN_KIND,Q31C1_DAILY_WAGE,Q31C2_NO_OF_DAYS_WORKED,Q31C3_TOTAL_EARNING,Q31C4_INCOME_IN_KIND,Q32_YOU_SECONDARY_OCCUPATION,Q32B1_GROSS_SALARY,Q32B2_ADDITIONAL_EARNING,Q32B3_INCOME_IN_KIND,Q32C1_DAILY_WAGE,Q32C2_NO_OF_DAYS_WORKED,Q32C3_TOTAL_EARNING,Q32C4_INCOME_IN_KIND
08,2006,04,2,21,044,07,1,088,05,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,08,1,089,02,1,15000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,08,1,089,03,1,18000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,08,1,089,05,1,13409,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,08,1,089,07,1,01000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,09,1,090,01,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,09,1,090,02,1,16450,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,044,10,1,091,02,1,14450,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,01,1,092,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,01,1,092,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,02,1,093,02,1,     ,     ,     ,00125,03,00375,00050,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,02,2,094,01,1,     ,     ,     ,00125,05,00625,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,03,1,095,01,1,08070,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,03,1,095,04,1,08100,     ,04000,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,04,1,096,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,04,1,096,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,05,1,097,01,1,03500,04200,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,06,1,098,01,1,     ,     ,     ,00125,08,01000,00150,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,07,1,099,03,1,     ,     ,     ,00150,30,04500,00450,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,08,1,100,01,1,13240,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,09,1,101,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,045,09,1,101,03,1,09460,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,01,1,103,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,01,1,103,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,03,1,105,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,04,1,106,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,04,1,106,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,05,1,107,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,05,1,107,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,07,1,109,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,21,046,08,1,110,02,1,     ,     ,     ,00100,18,01800,00300,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,01,1,113,01,1,03491,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,02,1,114,01,1,02397,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,03,1,115,01,1,     ,     ,     ,00150,10,01500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,03,1,115,02,1,01445,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,04,1,116,03,1,03763,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,04,1,116,04,1,04960,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,05,1,117,01,1,     ,     ,     ,00150,02,00300,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,05,1,117,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,08,1,120,01,1,03572,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,08,1,120,02,1,03398,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,09,1,121,01,1,02035,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,21,047,10,1,122,02,1,02037,     ,00060,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,01,1,001,01,1,     ,     ,     ,00300,25,07500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,02,1,002,01,1,     ,     ,     ,00300,15,04500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,02,1,002,03,1,11500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,04,1,004,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,04,1,004,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,05,1,005,03,1,     ,     ,     ,00250,20,05000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,05,1,005,07,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,06,1,006,01,1,     ,     ,     ,00600,20,12000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,06,1,006,03,1,     ,     ,     ,00300,20,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,06,1,006,04,1,     ,     ,     ,00300,25,07500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,07,1,007,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,07,1,007,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,08,1,008,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,09,1,009,01,1,10000,     ,01000,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,10,1,010,02,1,     ,     ,     ,00300,15,04500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,10,1,010,05,1,     ,     ,     ,00300,20,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,10,1,010,08,1,     ,     ,     ,00300,25,07500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,22,017,10,1,010,09,1,04000,     ,00700,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,01,1,011,01,1,15000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,01,1,011,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,01,1,011,06,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,02,1,012,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,02,1,012,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,03,1,013,02,1,03500,01200,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,04,1,014,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,04,1,014,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,04,1,014,04,1,03800,02100,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,04,1,014,06,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,05,1,015,01,1,06000,07000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,06,1,016,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,06,1,016,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,06,1,016,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,07,1,017,01,1,     ,     ,     ,00400,08,02400,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,018,10,1,020,01,2,     ,     ,     ,     ,  ,     ,     ,1,     ,     ,     ,00250,20,05000,     
08,2006,04,2,22,018,10,1,020,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,01,1,021,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,01,1,021,03,1,00000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,02,1,022,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,03,1,023,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,04,1,024,01,1,11530,01388,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,06,1,026,01,1,13000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,06,1,026,02,1,14900,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,08,1,028,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,09,1,029,01,1,18000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,019,10,1,030,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,01,1,031,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,02,1,032,01,2,     ,     ,     ,00350,04,01400,     , ,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,03,1,033,01,1,     ,     ,     ,00450,20,09000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,04,1,034,01,1,     ,     ,     ,00200,12,02400,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,05,1,035,02,1,     ,     ,     ,00200,10,02000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,06,1,036,01,1,     ,     ,     ,00400,21,08400,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,07,1,037,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,07,1,037,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,08,1,038,01,1,     ,     ,     ,00400,20,08000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,04,1,039,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,04,1,039,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,04,1,039,03,1,     ,     ,     ,00200,27,05400,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,020,10,1,040,01,1,     ,     ,     ,00400,25,10000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,01,1,041,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,02,1,042,01,1,     ,     ,     ,00120,10,01200,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,03,1,043,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,03,1,043,03,1,     ,     ,     ,00500,20,10000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,04,1,044,01,1,     ,     ,     ,00500,20,10000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,06,1,046,01,1,     ,     ,     ,00500,15,07500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,06,1,046,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,07,1,047,01,1,     ,     ,     ,00450,15,06750,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,07,1,047,03,1,06000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,07,1,047,05,1,04500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,08,1,048,01,1,12500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,10,1,050,01,1,     ,     ,     ,00300,15,04500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,22,021,10,1,050,02,1,     ,     ,     ,00300,20,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,01,1,001,01,1,     ,     ,     ,00150,16,02400,00100,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,02,1,002,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,02,1,002,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,02,1,002,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,03,1,003,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,03,1,003,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,03,1,003,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,04,1,004,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,04,1,004,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,05,1,005,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,05,1,005,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,06,1,006,01,1,16500,02600,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,07,1,007,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,07,1,007,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,08,1,008,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,09,1,009,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,09,1,009,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,10,1,010,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,10,1,010,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,23,016,10,1,010,03,1,     ,     ,     ,00150,20,03000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,01,1,011,02,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,01,1,011,03,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,01,1,013,01,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,01,1,013,02,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,04,1,014,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,04,1,014,02,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,05,1,015,01,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,05,1,015,02,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,06,1,016,01,2,03500,     ,00500,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,06,1,016,02,2,02500,     ,00500,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,06,1,016,03,2,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,06,1,016,04,2,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,07,1,017,01,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,07,1,017,02,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,08,1,018,01,1,     ,     ,     ,00198,25,04950,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,09,1,019,01,1,06500,     ,00400,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,09,1,019,02,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,09,1,019,04,1,05000,     ,00400,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,10,1,020,01,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,017,10,1,020,02,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,01,1,021,01,1,     ,     ,     ,00198,22,04356,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,01,1,021,02,1,     ,     ,     ,00198,22,04356,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,01,1,021,04,1,05500,     ,00250,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,01,1,021,05,1,     ,     ,     ,00400,21,08400,00315,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,022,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,022,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,022,05,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,022,06,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,022,08,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,03,1,023,01,1,     ,     ,     ,00400,17,06800,00425,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,03,1,023,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,04,1,024,02,1,     ,     ,     ,00198,22,04356,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,04,1,024,03,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,04,1,024,04,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,025,01,1,     ,     ,     ,00148,19,02812,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,025,02,1,     ,     ,     ,00198,22,04356,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,02,1,025,05,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,06,1,026,01,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,06,1,026,02,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,06,1,026,07,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,07,1,027,01,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,07,1,027,02,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,07,1,027,06,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,08,1,028,01,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,08,1,028,02,1,     ,     ,     ,00198,20,03960,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,08,1,028,03,1,     ,     ,     ,00198,21,04158,00120,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,018,09,1,029,02,2,05000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,01,1,031,01,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,01,1,031,02,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,02,1,032,01,1,     ,     ,     ,00175,21,03675,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,02,1,032,02,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,03,1,033,01,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,03,1,033,02,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,04,1,034,02,1,     ,     ,     ,00175,15,02625,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,05,1,035,03,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,05,1,035,04,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,05,1,035,05,1,     ,     ,     ,00175,10,05250,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,09,1,039,01,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,3,23,019,09,1,039,02,1,     ,     ,     ,00225,26,05850,00125,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,01,1,001,02,1,05000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,03,1,003,02,1,     ,     ,     ,00350,20,07000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,03,1,003,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,04,1,004,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,04,1,004,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,06,1,006,05,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,08,1,008,02,1,     ,     ,     ,00300,10,03000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,10,1,010,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,10,1,010,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,10,1,010,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,1,31,031,10,1,010,04,1,08000,01000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,31,032,01,1,011,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,31,032,02,1,012,03,1,17000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,31,032,03,1,013,01,1,18100,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
