REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q31_PERSON_SERIAL_NO,Q31A_YOU_MAIN_OCCUPATION,Q31B1_GORSS_SALARY,Q31B2_ADDITIONAL_EARNING,Q31B3_INCOME_IN_KIND,Q31C1_DAILY_WAGE,Q31C2_NO_OF_DAYS_WORKED,Q31C3_TOTAL_EARNING,Q31C4_INCOME_IN_KIND,Q32_YOU_SECONDARY_OCCUPATION,Q32B1_GROSS_SALARY,Q32B2_ADDITIONAL_EARNING,Q32B3_INCOME_IN_KIND,Q32C1_DAILY_WAGE,Q32C2_NO_OF_DAYS_WORKED,Q32C3_TOTAL_EARNING,Q32C4_INCOME_IN_KIND
 8,2011,09,3,22,049,03,1,053,02,1,     ,     ,     ,00515,22,11330,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,05,1,055,01,1,     ,     ,     ,00380,16,06080,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,05,1,055,02,1,     ,     ,     ,00380,30,11400,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,05,1,055,03,1,     ,     ,     ,00600,21,12600,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,05,1,055,04,1,     ,     ,     ,00600,22,13200,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,05,1,055,06,1,     ,     ,     ,00380,18,06840,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,05,1,055,07,1,     ,     ,     ,00500,30,15000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,06,1,056,01,1,     ,     ,     ,00515,23,11845,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,06,1,056,02,1,     ,     ,     ,00515,22,11330,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,07,1,057,01,1,     ,     ,     ,00515,24,12360,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,07,1,057,02,1,     ,     ,     ,00515,25,12875,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,08,1,058,01,1,     ,     ,     ,00515,22,11330,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,08,1,058,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,09,1,059,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,09,1,059,02,1,     ,     ,     ,00380,17,06460,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,09,3,22,049,10,1,060,01,1,     ,     ,     ,00515,21,10815,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,01,1,001,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,02,1,002,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,02,1,002,02,1,08200,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,04,1,004,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,04,1,004,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,06,1,006,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,06,1,006,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,06,1,006,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,07,1,007,03,1,32000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,07,1,007,04,1,28600,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,10,1,010,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,001,10,1,010,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,01,1,011,01,1,13000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,01,1,011,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,02,1,012,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,02,1,012,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,02,1,012,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,03,1,013,01,1,     ,     ,     ,00900,10,09000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,03,1,013,02,1,     ,     ,     ,00350,10,03500,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,03,1,013,03,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,04,1,014,01,1,     ,     ,     ,00300,20,06000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,05,1,015,01,1,     ,     ,     ,00300,10,03000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,07,1,017,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,07,1,017,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,08,1,018,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,09,1,019,01,1,     ,     ,     ,00900,20,18000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,10,1,020,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,2,23,002,10,1,020,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,01,1,021,01,1,     ,     ,     ,00400,15,06000,01500,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,01,1,021,02,1,     ,     ,     ,00405,25,10125,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,02,1,022,01,1,06000,     ,01500,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,03,1,023,01,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,03,1,023,02,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,05,1,025,01,1,     ,     ,     ,00400,12,04800,01200,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,05,1,025,02,1,     ,     ,     ,00400,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,06,1,026,01,1,13000,     ,00300,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,06,1,026,02,1,     ,     ,     ,00405,22,08910,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,07,1,027,01,1,     ,     ,     ,00285,18,05130,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,07,1,027,02,1,     ,     ,     ,00405,20,08100,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,08,1,028,01,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,08,1,028,02,1,     ,     ,     ,00405,22,08910,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,09,1,029,01,1,     ,     ,     ,00405,21,08505,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,09,1,029,02,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,10,1,030,02,1,     ,     ,     ,00405,21,08505,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,004,10,1,030,03,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,01,1,031,02,1,     ,     ,     ,00405,26,10530,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,02,1,032,01,1,     ,     ,     ,00405,25,10125,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,03,1,033,01,1,16000,     ,00450,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,04,1,034,03,1,     ,     ,     ,00405,30,12015,00450,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,04,1,034,04,1,     ,     ,     ,00405,26,10530,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,05,1,035,02,1,     ,     ,     ,00405,23,09315,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,05,1,035,03,1,     ,     ,     ,00285,21,08505,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,05,1,035,04,1,     ,     ,     ,00405,23,09315,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,06,1,036,01,1,10000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,06,1,036,02,1,     ,     ,     ,00400,26,10530,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,07,1,037,02,1,     ,     ,     ,00405,25,10025,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,07,1,037,03,1,     ,     ,     ,00405,24,09620,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,07,1,037,04,1,     ,     ,     ,00405,24,09620,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,08,1,038,01,1,     ,     ,     ,00405,26,10530,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,08,1,038,02,1,     ,     ,     ,00405,26,10530,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,08,1,038,03,1,     ,     ,     ,00285,18,05130,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,09,1,039,01,1,     ,     ,     ,00405,26,10530,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,09,1,039,03,1,     ,     ,     ,00285,04,01140,00225,2,     ,     ,     ,     ,  ,     ,     
 8,2011,01,3,23,005,10,1,040,01,1,     ,     ,     ,00405,30,12150,00450,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,01,1,001,01,1,15000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,02,1,002,01,1,20045,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,07,1,007,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,07,1,007,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,08,1,008,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,08,1,008,06,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,08,1,008,07,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,1,23,006,10,1,010,02,1,19000,     ,00430,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,01,1,011,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,01,1,011,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,01,1,011,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,02,1,012,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,02,1,012,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,02,1,012,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,03,1,013,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,03,1,013,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,04,1,014,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,05,1,015,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,05,1,015,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,06,1,016,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,06,1,016,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,07,1,017,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,09,1,019,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,2,23,007,09,1,019,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,01,1,021,01,1,09500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,01,1,021,02,1,05130,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,02,1,022,01,1,18000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,02,1,022,02,1,08505,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,04,1,023,01,1,09500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,04,1,023,02,1,09500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,04,1,024,01,1,     ,     ,     ,00500,03,01500,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,04,1,024,02,1,     ,     ,     ,00200,20,04000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,05,1,025,01,1,01100,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,05,1,025,02,1,     ,     ,     ,00285,16,04560,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,05,1,025,06,1,     ,     ,     ,00300,10,03000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,06,1,026,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,06,1,026,02,1,09568,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,07,1,027,02,1,     ,     ,     ,00250,15,03750,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,08,1,028,01,1,     ,     ,     ,00285,16,04560,     ,1,     ,     ,     ,00700,03,02100,     
 8,2011,02,3,23,008,08,1,028,02,1,     ,     ,     ,00285,16,04560,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,09,1,029,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,09,1,029,02,1,04275,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,09,1,029,03,1,12000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,09,1,029,04,1,06800,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,008,10,1,030,01,1,     ,     ,     ,00800,20,16000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,01,1,031,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,02,1,032,01,1,     ,     ,     ,00405,22,08910,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,02,1,032,02,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,02,2,033,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,02,2,033,06,1,     ,     ,     ,00405,24,09720,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,03,1,034,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,04,1,035,01,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,04,1,035,02,1,     ,     ,     ,00285,13,03705,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,06,1,037,01,1,     ,     ,     ,00405,28,11340,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,06,1,037,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,07,1,038,02,1,     ,     ,     ,00405,20,08100,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,07,1,038,03,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,07,1,038,05,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,08,1,039,01,1,     ,     ,     ,00405,28,11340,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,10,1,041,01,1,     ,     ,     ,00405,23,09315,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,10,1,041,02,1,     ,     ,     ,00405,24,09720,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,009,10,1,041,04,1,     ,     ,     ,00405,26,10530,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,01,1,042,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,01,1,042,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,02,1,043,02,1,     ,     ,     ,00405,26,10530,00215,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,03,1,044,02,1,     ,     ,     ,00285,20,05700,00215,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,04,1,045,01,1,     ,     ,     ,00350,30,07000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,04,1,045,03,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,05,1,046,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,05,1,046,02,1,     ,     ,     ,00285,20,05700,00215,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,05,1,046,03,1,20000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,06,1,047,01,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,06,1,047,02,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,07,1,048,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,07,1,048,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,08,1,049,01,1,     ,     ,     ,00600,10,06000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,08,1,049,02,1,     ,     ,     ,00285,20,05700,00215,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,08,1,049,03,1,07000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,09,1,050,02,1,     ,     ,     ,00700,10,07000,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,09,1,050,03,1,     ,     ,     ,00700,12,08400,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,02,3,23,010,10,1,051,02,1,21000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,01,1,031,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,01,1,031,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,02,1,032,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,03,1,033,01,1,     ,     ,     ,00200,22,04400,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,04,1,034,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,04,1,034,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,04,1,034,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,06,1,036,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,06,1,036,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,08,1,038,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,08,1,038,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,08,1,038,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,011,10,1,040,01,1,14840,01600,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,01,1,001,02,1,     ,     ,     ,00300,24,07200,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,02,1,002,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,03,1,003,01,1,21645,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,06,1,006,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,07,1,007,01,1,     ,     ,     ,00300,15,04500,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,08,1,008,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,08,1,008,02,1,18000,     ,00450,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,08,1,008,05,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,09,1,009,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,09,1,009,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,10,1,010,01,1,30000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,2,23,012,10,1,010,02,1,27000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,01,1,011,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,01,1,011,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,01,1,011,06,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,02,1,012,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,03,1,013,01,1,24000,     ,01200,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,03,1,013,02,1,18700,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,04,1,014,01,1,50000,     ,01500,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,05,1,015,01,1,13500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,05,1,015,02,1,10000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,06,1,016,01,1,20500,     ,01600,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,06,1,016,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,08,1,018,01,1,18500,     ,00600,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,013,09,1,019,01,1,65000,     ,02100,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,014,01,1,041,01,1,19500,     ,00600,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,014,02,1,042,01,1,21000,     ,00600,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,014,02,1,042,05,1,14000,     ,00600,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,014,03,1,043,01,1,     ,     ,     ,00405,22,08910,00300,2,     ,     ,     ,     ,  ,     ,     
 8,2011,03,3,23,014,03,1,043,02,1,     ,     ,     ,00405,22,08910,00300,2,     ,     ,     ,     ,  ,     ,     
