REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
 5,2011,05,2,31,049,10,1,090,01,1,2,8,70,70
 5,2011,05,2,31,049,10,1,090,03,2,2,7,21,21
 5,2011,05,2,31,049,10,1,090,04,1,1,4,49,49
 5,2011,05,2,31,050,02,1,092,04,1,1,6,48,48
 5,2011,05,2,31,050,03,1,093,01,1,2,8,50,00
 5,2011,05,2,31,050,03,1,093,02,1,1,6,48,48
 5,2011,05,2,31,050,04,1,094,01,2,2,8,10,10
 5,2011,05,2,31,050,04,1,094,02,2,2,8,15,15
 5,2011,05,2,31,050,04,1,094,03,1,1,6,42,42
 5,2011,05,2,31,050,05,1,095,02,2,2,8,15,15
 5,2011,05,2,31,050,05,1,095,03, , , ,60,60
 5,2011,05,2,31,050,05,1,095,05,1,1,3,48,48
 5,2011,05,2,31,050,05,1,095,06,2,2,8,10,10
 5,2011,05,2,31,050,06,1,096,01,2,2,8,20,20
 5,2011,05,2,31,050,06,1,096,02,2,2,8,20,20
 5,2011,05,2,31,050,08,1,098,01,2,1,8,48,48
 5,2011,05,2,31,050,08,1,098,02,2,1,8,48,48
 5,2011,05,2,31,050,09,1,099,01,2,2,7,40,40
 5,2011,05,2,31,050,10,1,100,01,2,2,8,16,08
 5,2011,05,2,31,050,10,1,100,03,1,1,8,40,40
 5,2011,05,2,31,050,10,1,100,04,1,1,8,40,40
 5,2011,06,1,31,051,03,1,003,01,1,2,8,75,75
 5,2011,06,1,31,051,07,1,007,01, , , ,30,24
 5,2011,06,1,31,051,07,1,007,04,2,2,1,50,50
 5,2011,06,1,31,051,07,1,007,05,2,2,1,50,50
 5,2011,06,1,31,051,09,1,009,01,2,2,8,60,70
 5,2011,06,2,31,052,01,1,011,01, , , ,66,66
 5,2011,06,2,31,052,01,1,011,03,3,3,1,48,48
 5,2011,06,2,31,052,02,1,012,01,2,2,8,50,35
 5,2011,06,2,31,052,02,1,012,04,2,2,8,35,35
 5,2011,06,2,31,052,04,1,014,01, , , ,99,99
 5,2011,06,2,31,052,05,1,015,01, , , ,40,40
 5,2011,06,2,31,052,05,1,015,03, , , ,40,40
 5,2011,06,2,31,052,05,1,015,04,1,1,6,50,50
 5,2011,06,2,31,052,06,1,016,01,1,1,8,40,40
 5,2011,06,2,31,052,08,1,018,01, , , ,60,60
 5,2011,06,2,31,052,09,1,019,01,1,2,8,99,99
 5,2011,06,2,31,052,10,1,020,01, , , ,60,48
 5,2011,06,2,31,053,01,1,021,02, , , ,40,40
 5,2011,06,2,31,053,02,1,022,01, , , ,40,40
 5,2011,06,2,31,053,03,1,023,01,2,2,8,40,40
 5,2011,06,2,31,053,04,1,024,01, , , ,40,40
 5,2011,06,2,31,053,04,1,024,02,2,2,8,40,40
 5,2011,06,2,31,053,05,1,025,01,2,2,8,40,40
 5,2011,06,2,31,053,05,1,025,02,2,2,8,40,40
 5,2011,06,2,31,053,07,1,027,01,2,2,8,48,48
 5,2011,06,2,31,053,08,1,028,05,3,3,1,40,40
 5,2011,06,2,31,053,09,1,029,01, , , ,40,40
 5,2011,06,2,31,053,09,1,029,02,2,2,8,25,25
 5,2011,06,2,31,054,01,1,031,03, , , ,84,84
 5,2011,06,2,31,054,02,1,032,04,2,2,8,20,20
 5,2011,06,2,31,054,02,1,032,05,2,2,8,30,30
 5,2011,06,2,31,054,02,1,032,06, , , ,84,84
 5,2011,06,2,31,054,03,1,033,01,2,2,8,56,56
 5,2011,06,2,31,054,04,1,034,02, , , ,56,56
 5,2011,06,2,31,054,05,1,035,01,2,2,8,56,56
 5,2011,06,2,31,054,06,1,036,02, , , ,40,40
 5,2011,06,2,31,054,07,1,037,03,2,2,8,35,35
 5,2011,06,2,31,054,08,1,038,01,2,2,8,42,42
 5,2011,06,2,31,054,08,1,038,04,2,2,8,56,56
 5,2011,06,2,31,054,08,1,038,05,2,2,8,56,56
 5,2011,06,2,31,054,09,1,039,01,2,2,8,63,63
 5,2011,06,2,31,054,10,1,040,01,2,2,8,35,35
 5,2011,06,2,31,055,01,1,041,02, , , ,52,52
 5,2011,06,2,31,055,01,1,041,03, , , ,48,48
 5,2011,06,2,31,055,02,1,042,01,2,1,2,72,48
 5,2011,06,2,31,055,03,1,043,02,1,1,5,40,24
 5,2011,06,2,31,055,04,1,044,01,2,2,2,24,20
 5,2011,06,2,31,055,05,1,045,01,2,2,7,06,06
 5,2011,06,2,31,055,05,1,045,02,2,2,7,32,32
 5,2011,06,2,31,055,05,1,045,03,2,2,7,30,30
 5,2011,06,2,31,055,06,1,046,01,2,2,8,40,24
 5,2011,06,2,31,055,06,1,046,02,2,2,8,40,32
 5,2011,06,2,31,055,07,1,047,01, , , ,40,40
 5,2011,06,2,31,055,08,1,048,01,2,2,8,40,40
 5,2011,06,2,31,055,09,1,049,01, , , ,40,40
 5,2011,06,2,31,055,09,1,049,02, , , ,32,32
 5,2011,06,2,31,055,10,1,050,01, , , ,56,56
 5,2011,06,2,31,055,10,1,050,07, , , ,40,40
 5,2011,06,2,31,056,02,1,052,01,3,3,1,40,40
 5,2011,06,2,31,056,03,1,053,01,2,2,8,40,40
 5,2011,06,2,31,056,04,1,054,01,2,2,8,35,35
 5,2011,06,2,31,056,04,1,054,02,2,2,8,18,18
 5,2011,06,2,31,056,05,1,055,02,3,3,4,40,40
 5,2011,06,2,31,056,06,1,056,01,2,2,1,40,40
 5,2011,06,2,31,056,06,1,056,03, , , ,40,40
 5,2011,06,2,31,056,06,1,056,04,3,3,4,40,40
 5,2011,06,2,31,056,07,1,057,01, , , ,40,40
 5,2011,06,2,31,056,08,1,058,01,3,3,4,40,40
 5,2011,06,2,31,056,08,1,058,02, , , ,40,40
 5,2011,06,2,31,056,09,1,059,01,2,2,1,40,40
 5,2011,06,2,31,057,01,1,061,01,2,2,8,35,35
 5,2011,06,2,31,057,01,1,061,03, , , ,35,35
 5,2011,06,2,31,057,01,1,061,04,1,1,1,72,72
 5,2011,06,2,31,057,01,1,061,06,1,1,1,72,72
 5,2011,06,2,31,057,02,1,062,02,2,2,2,56,56
 5,2011,06,2,31,057,06,1,066,03,2,2,1,48,48
 5,2011,06,2,31,057,08,1,068,01,2,2,8,48,48
 5,2011,06,2,31,057,08,1,068,02,1,1,2,48,48
 5,2011,06,2,31,057,08,1,068,03,2,2,1,56,56
 5,2011,06,2,31,057,08,1,068,04,2,2,1,48,48
 5,2011,06,2,31,057,10,1,070,01,2,2,1,60,60
 5,2011,06,2,31,058,01,1,071,01,2,1,3,60,00
 5,2011,06,2,31,058,02,1,072,01, , , ,56,56
 5,2011,06,2,31,058,02,1,072,03,2,1,1,60,60
 5,2011,06,2,31,058,03,1,073,01,2,2,8,40,40
 5,2011,06,2,31,058,03,1,073,02,1,1,1,56,56
 5,2011,06,2,31,058,04,1,074,02,1,1,1,60,60
 5,2011,06,2,31,058,06,1,076,04,2,2,8,60,60
 5,2011,06,2,31,058,07,1,077,02,2,2,8,40,40
 5,2011,06,2,31,058,07,1,077,03,1,1,2,60,60
 5,2011,06,2,31,058,09,1,079,01,2,2,1,40,40
 5,2011,06,2,31,058,09,1,079,02, , , ,50,50
 5,2011,06,2,31,059,01,1,081,02,1,1,6,32,32
 5,2011,06,2,31,059,01,1,081,03,2,2,8,63,63
 5,2011,06,2,31,059,01,1,081,04,2,2,8,56,56
 5,2011,06,2,31,059,02,1,082,01,2,2,4,40,40
 5,2011,06,2,31,059,03,1,083,01,2,2,7,48,48
 5,2011,06,2,31,059,03,1,083,02,2,2,7,24,24
 5,2011,06,2,31,059,04,1,084,01,2,2,8,24,24
 5,2011,06,2,31,059,04,1,084,02,1,1,5,48,48
 5,2011,06,2,31,059,04,1,084,03,2,2,8,40,40
 5,2011,06,2,31,059,04,1,084,04,2,2,8,24,24
 5,2011,06,2,31,059,05,1,085,01,2,2,7,32,32
 5,2011,06,2,31,059,07,1,087,02,2,2,7,32,32
 5,2011,06,2,31,059,08,1,088,02,2,2,7,40,40
 5,2011,06,2,31,059,08,1,088,03,2,1,2,72,72
 5,2011,06,2,31,059,08,1,088,06,1,1,6,60,60
 5,2011,06,2,31,059,09,1,089,01,2,2,1,40,40
 5,2011,06,2,31,059,10,1,090,03,2,2,1,40,40
 5,2011,06,2,31,059,10,1,090,04,2,2,1,40,40
 5,2011,07,1,31,061,02,1,002,02,1,1,6,63,63
 5,2011,07,1,31,061,04,1,004,01,2,2,8,40,40
 5,2011,07,1,31,061,05,1,005,01,1,1,1,63,63
 5,2011,07,1,31,061,10,1,010,01,2,2,1,40,40
 5,2011,07,1,31,061,10,1,010,03,1,1,2,63,63
 5,2011,07,1,31,061,10,1,010,04,1,1,4,48,48
 5,2011,07,2,31,062,02,1,022,03, , , ,40,40
 5,2011,07,2,31,062,03,1,023,02, , , ,48,48
 5,2011,07,2,31,062,04,1,024,01,1,1,6,54,54
 5,2011,07,2,31,062,08,1,028,01, , , ,40,40
 5,2011,07,2,31,062,08,1,028,02, , , ,40,40
 5,2011,07,2,31,062,09,1,029,01, , , ,35,35
 5,2011,07,2,31,063,01,1,021,01, , , ,38,40
 5,2011,07,2,31,063,02,1,022,03, , , ,35,36
 5,2011,07,2,31,063,03,1,023,01, , , ,36,36
 5,2011,07,2,31,063,03,1,023,03, , , ,35,38
 5,2011,07,2,31,063,04,1,024,03,2,2,8,38,40
 5,2011,07,2,31,063,04,1,024,04,2,2,8,35,40
 5,2011,07,2,31,063,04,1,024,06,3,1,8,40,50
 5,2011,07,2,31,063,05,1,025,04, , , ,48,60
 5,2011,07,2,31,063,06,1,026,03,1,1,1,40,55
 5,2011,07,2,31,063,07,1,027,01,2,2,8,35,38
 5,2011,07,2,31,063,08,1,028,01,2,2,8,40,42
 5,2011,07,2,31,063,09,1,029,01, , , ,40,45
 5,2011,07,2,31,063,09,1,029,02, , , ,38,40
 5,2011,07,2,31,064,01,1,031,01, , , ,24,24
 5,2011,07,2,31,064,01,1,031,02,2,2,8,16,16
 5,2011,07,2,31,064,03,1,033,01,2,2,1,40,40
 5,2011,07,2,31,064,03,1,033,07,1,1,4,60,60
 5,2011,07,2,31,064,04,1,034,01,2,2,1,40,40
 5,2011,07,2,31,064,04,1,034,02, , , ,16,16
 5,2011,07,2,31,064,05,1,035,01, , , ,40,41
 5,2011,07,2,31,064,05,1,035,05, , , ,32,32
 5,2011,07,2,31,064,06,1,036,01,2,2,8,56,56
 5,2011,07,2,31,064,06,1,036,02, , , ,16,16
 5,2011,07,2,31,064,06,1,036,03, , , ,60,60
 5,2011,07,2,31,064,06,1,036,04,1,1,1,50,50
 5,2011,07,2,31,064,08,1,038,01, , , ,56,40
 5,2011,07,2,31,064,08,1,038,02, , , ,48,48
 5,2011,07,2,31,064,08,1,038,03, , , ,32,32
 5,2011,07,2,31,064,08,1,038,06,2,2,1,56,56
 5,2011,07,2,31,064,09,1,039,01,2,1,1,48,48
 5,2011,07,2,31,064,10,1,040,01,2,2,8,40,48
 5,2011,07,2,31,064,10,1,040,02,2,2,7,40,40
 5,2011,07,2,31,064,10,1,040,03,2,2,1,30,30
 5,2011,07,2,31,065,01,1,041,01, , , ,45,45
 5,2011,07,2,31,065,02,1,042,01,2,2,1,45,45
 5,2011,07,2,31,065,02,1,042,02,2,2,1,45,45
 5,2011,07,2,31,065,02,1,042,03,2,2,1,45,45
 5,2011,07,2,31,065,03,1,043,01, , , ,70,70
 5,2011,07,2,31,065,04,1,044,03,1,1,6,45,45
 5,2011,07,2,31,065,05,1,045,02,1,1,6,45,45
 5,2011,07,2,31,065,05,1,045,03, , , ,70,70
 5,2011,07,2,31,065,06,1,046,02,2,2,8,45,45
 5,2011,07,2,31,065,07,1,047,01, , , ,70,70
 5,2011,07,2,31,065,08,1,048,01, , , ,40,40
 5,2011,07,2,31,065,08,1,048,02, , , ,40,40
 5,2011,07,2,31,065,09,1,049,02,2,1,1,45,45
 5,2011,07,2,31,065,10,1,050,01,2,2,1,45,45
 5,2011,07,2,31,066,01,1,051,01, , , ,32,24
 5,2011,07,2,31,066,02,1,052,01,2,2,1,05,03
 5,2011,07,2,31,066,03,1,053,01, , , ,24,24
 5,2011,07,2,31,066,03,1,053,02, , , ,24,24
 5,2011,07,2,31,066,04,1,054,01,1,1,2,48,48
 5,2011,07,2,31,066,05,1,055,01,2,2,8,24,16
 5,2011,07,2,31,066,06,1,056,01, , , ,40,40
 5,2011,07,2,31,066,06,1,056,02, , , ,40,48
 5,2011,07,2,31,066,07,1,057,01, , , ,44,44
 5,2011,07,2,31,066,07,1,057,02, , , ,44,44
 5,2011,07,2,31,066,07,1,057,03,1,1,4,48,48
 5,2011,07,2,31,066,08,1,058,01, , , ,40,24
 5,2011,07,2,31,066,08,1,058,02,2,2,8,16,16
 5,2011,07,2,31,066,08,1,058,03, , , ,40,40
 5,2011,07,2,31,066,09,1,059,01, , , ,40,40
 5,2011,07,2,31,066,09,1,059,02, , , ,30,30
 5,2011,07,2,31,066,10,1,060,01,1,1,3,40,44
 5,2011,07,2,31,066,10,1,060,02,2,2,8,20,25
 5,2011,07,2,31,067,02,1,062,01,2,2,8,35,35
 5,2011,07,2,31,067,03,1,063,01,2,2,8,48,48
 5,2011,07,2,31,067,04,1,064,02,2,2,8,56,56
 5,2011,07,2,31,067,05,1,065,02,1,1,5,48,48
 5,2011,07,2,31,067,06,1,066,01,2,2,1,35,35
 5,2011,07,2,31,067,07,1,067,01,2,2,8,56,56
 5,2011,07,2,31,067,07,1,067,05,2,2,1,38,38
 5,2011,07,2,31,067,08,1,068,01,2,2,1,36,36
 5,2011,07,2,31,067,08,1,068,02,2,2,1,56,56
 5,2011,07,2,31,067,08,1,068,03,2,2,1,35,35
 5,2011,07,2,31,068,01,1,071,01, , , ,48,48
 5,2011,07,2,31,068,01,1,071,02,1,1,6,21,21
 5,2011,07,2,31,068,03,1,073,02, , , ,48,48
 5,2011,07,2,31,068,03,1,073,03, , , ,48,48
 5,2011,07,2,31,068,04,1,074,01,2,2,8,40,40
 5,2011,07,2,31,068,04,1,074,02,2,2,8,18,18
 5,2011,07,2,31,068,05,1,075,01,2,2,8,30,30
 5,2011,07,2,31,068,06,1,076,01,2,2,8,21,21
 5,2011,07,2,31,068,06,1,076,02,2,2,8,28,28
 5,2011,07,2,31,068,07,1,077,01, , , ,40,40
 5,2011,07,2,31,068,07,1,077,02, , , ,40,40
 5,2011,07,2,31,068,08,1,078,01, , , ,63,27
 5,2011,07,2,31,068,08,1,078,03,1,1,6,48,40
 5,2011,07,2,31,068,09,1,079,01, , , ,21,21
 5,2011,07,2,31,068,09,1,079,02,1,2,2,48,48
 5,2011,07,2,31,068,10,1,080,01,2,2,8,35,35
 5,2011,07,2,31,068,10,1,080,02,2,2,8,35,35
 5,2011,07,2,31,069,01,1,081,01,2,2,1,30,30
 5,2011,07,2,31,069,01,1,081,02,2,2,8,08,08
 5,2011,07,2,31,069,02,1,082,01,2,2,1,40,40
 5,2011,07,2,31,069,02,1,082,02,2,2,8,20,20
 5,2011,07,2,31,069,03,1,083,01,2,1,1,48,48
 5,2011,07,2,31,069,04,1,084,01,2,2,8,12,12
 5,2011,07,2,31,069,04,1,084,02,2,2,8,12,12
 5,2011,07,2,31,069,05,1,085,02,2,2,8,18,18
 5,2011,07,2,31,069,06,1,086,01,2,2,7,40,40
 5,2011,07,2,31,069,06,1,086,02,1,1,1,24,24
 5,2011,07,2,31,069,06,1,086,03,2,2,8,40,40
 5,2011,07,2,31,069,07,1,087,01,2,1,1,48,48
 5,2011,07,2,31,069,07,1,087,02,2,2,8,16,16
 5,2011,07,2,31,069,08,1,088,03,1,1,6,40,24
 5,2011,07,2,31,069,08,1,088,04,2,2,8,12,12
 5,2011,07,2,31,069,09,1,089,01,2,2,8,48,48
 5,2011,07,2,31,069,09,1,089,03,2,2,8,48,48
 5,2011,07,2,31,069,09,1,089,04,2,2,1,48,32
 5,2011,07,2,31,069,10,1,090,01,2,2,8,16,16
 5,2011,07,2,31,069,10,1,090,02,2,2,8,16,16
 5,2011,07,3,31,070,01,1,091,01, , , ,24,24
 5,2011,07,3,31,070,01,1,091,02,2,2,8,30,30
 5,2011,07,3,31,070,01,1,091,03,2,2,1,30,30
 5,2011,07,3,31,070,02,1,092,01,1,1,6,48,48
 5,2011,07,3,31,070,03,1,093,01, , , ,28,28
 5,2011,07,3,31,070,03,1,093,02, , , ,24,24
 5,2011,07,3,31,070,03,1,093,03, , , ,28,28
 5,2011,07,3,31,070,04,1,094,01, , , ,24,24
 5,2011,07,3,31,070,04,1,094,02, , , ,24,24
 5,2011,07,3,31,070,05,1,095,01, , , ,28,28
 5,2011,07,3,31,070,05,1,095,02, , , ,24,24
 5,2011,07,3,31,070,06,1,096,01, , , ,24,24
 5,2011,07,3,31,070,06,1,096,02, , , ,28,28
 5,2011,07,3,31,070,06,1,096,03, , , ,28,28
 5,2011,07,3,31,070,07,1,097,01, , , ,30,30
 5,2011,07,3,31,070,07,1,097,02, , , ,30,30
 5,2011,07,3,31,070,10,1,100,01, , , ,28,28
 5,2011,07,3,31,070,10,1,100,02, , , ,30,30
 5,2011,07,3,31,070,10,1,100,05, , , ,30,30
 5,2011,08,1,31,071,01,1,001,01, , , ,30,00
 5,2011,08,1,31,071,01,1,001,02, , , ,30,00
 5,2011,08,1,31,071,02,1,002,01, , , ,40,40
 5,2011,08,1,31,071,02,1,002,02,1,1,5,40,40
 5,2011,08,1,31,071,03,1,003,01,2,2,1,48,52
 5,2011,08,1,31,071,04,1,004,01, , , ,48,54
 5,2011,08,1,31,071,05,1,005,01, , , ,40,50
 5,2011,08,1,31,071,05,1,005,02, , , ,40,40
 5,2011,08,1,31,071,05,1,005,05,2,2,8,48,58
 5,2011,08,1,31,071,07,1,007,02,2,2,8,24,24
 5,2011,08,1,31,071,07,1,007,03,1,1,2,48,48
 5,2011,08,1,31,071,08,1,008,01, , , ,30,30
 5,2011,08,1,31,071,08,1,008,02, , , ,30,30
 5,2011,08,1,31,071,09,1,009,01, , , ,40,50
 5,2011,08,1,31,071,10,1,010,03, , , ,40,44
 5,2011,08,1,31,071,10,1,010,05,1,1,2,40,46
 5,2011,08,2,31,072,01,1,011,01, , , ,45,45
 5,2011,08,2,31,072,03,1,013,01,1,1,6,99,99
 5,2011,08,2,31,072,03,1,013,03,1,1,2,40,40
 5,2011,08,2,31,072,04,1,014,01,2,2,7,50,50
 5,2011,08,2,31,072,07,1,017,01,2,2,7,72,72
 5,2011,08,2,31,072,08,1,018,01,1,1,6,50,50
 5,2011,08,2,31,072,08,1,018,02,2,2,2,84,84
 5,2011,08,2,31,073,01,1,021,01,2,2,8,25,25
 5,2011,08,2,31,073,01,1,021,02,3,3,2,48,48
 5,2011,08,2,31,073,01,1,021,03,3,3,1,40,40
 5,2011,08,2,31,073,02,1,022,01, , , ,40,40
 5,2011,08,2,31,073,03,1,023,01, , , ,40,40
 5,2011,08,2,31,073,05,1,025,01, , , ,48,24
 5,2011,08,2,31,073,05,1,025,02,2,2,7,50,50
 5,2011,08,2,31,073,05,1,025,03,3,3,1,48,48
 5,2011,08,2,31,073,05,1,025,04,1,1,6,45,45
 5,2011,08,2,31,073,06,1,026,01, , , ,48,32
 5,2011,08,2,31,073,06,1,026,03, , , ,36,36
 5,2011,08,2,31,073,07,1,027,01,1,1,3,36,36
 5,2011,08,2,31,073,08,1,028,01, , , ,40,40
 5,2011,08,2,31,073,10,1,030,01, , , ,40,40
 5,2011,08,2,31,074,01,1,031,01,3,1,2,40,45
 5,2011,08,2,31,074,02,1,032,03, , , ,48,60
 5,2011,08,2,31,074,03,1,033,01,2,2,8,35,40
 5,2011,08,2,31,074,03,2,034,01,2,2,8,35,45
 5,2011,08,2,31,074,05,1,036,01, , , ,38,45
 5,2011,08,2,31,074,06,1,037,01, , , ,40,45
 5,2011,08,2,31,074,06,1,037,02, , , ,35,38
 5,2011,08,2,31,074,07,1,038,02, , , ,36,40
 5,2011,08,2,31,074,08,1,039,01, , , ,38,44
 5,2011,08,2,31,074,08,1,039,02, , , ,35,40
 5,2011,08,2,31,074,09,1,040,01, , , ,40,40
 5,2011,08,2,31,074,09,1,040,02,1,1,6,48,52
 5,2011,08,2,31,074,10,1,041,01, , , ,40,48
 5,2011,08,2,31,075,02,1,043,01,2,2,8,48,48
 5,2011,08,2,31,075,02,1,043,02,2,2,8,35,35
 5,2011,08,2,31,075,03,1,044,01,2,2,8,63,63
 5,2011,08,2,31,075,03,1,044,02,2,2,8,36,36
 5,2011,08,2,31,075,04,1,045,01,2,2,1,56,56
 5,2011,08,2,31,075,04,1,045,02,2,2,1,36,36
 5,2011,08,2,31,075,06,1,047,01,3,1,3,48,48
 5,2011,08,2,31,075,06,1,047,02,3,1,3,46,48
 5,2011,08,2,31,075,06,1,047,03,3,1,3,48,48
 5,2011,08,2,31,075,07,1,048,01,2,2,2,63,63
 5,2011,08,2,31,075,08,1,049,01,2,2,8,63,63
 5,2011,08,2,31,075,08,1,049,02,2,2,8,48,48
 5,2011,08,2,31,075,08,1,049,03,1,1,5,48,48
 5,2011,08,2,31,075,08,1,049,04,1,1,5,48,48
 5,2011,08,2,31,075,09,1,050,01,2,2,1,54,54
 5,2011,08,2,31,075,10,1,051,01,1,1,5,56,56
 5,2011,08,2,31,076,01,1,051,03, , , ,45,45
 5,2011,08,2,31,076,01,1,051,04, , , ,45,45
 5,2011,08,2,31,076,02,1,052,03, , , ,45,45
 5,2011,08,2,31,076,02,1,052,04,1,1,3,45,45
 5,2011,08,2,31,076,03,1,053,01,1,1,5,90,90
 5,2011,08,2,31,076,04,1,054,01,2,2,8,45,45
 5,2011,08,2,31,076,04,1,054,02,2,2,8,45,45
 5,2011,08,2,31,076,05,1,055,01, , , ,45,45
 5,2011,08,2,31,076,07,1,057,01,2,2,7,45,45
 5,2011,08,2,31,076,07,1,057,02,2,2,7,45,45
 5,2011,08,2,31,076,07,1,057,03,1,1,6,45,45
 5,2011,08,2,31,076,08,1,058,01,1,1,6,45,45
 5,2011,08,2,31,076,09,1,059,01,2,2,8,45,45
 5,2011,08,2,31,076,09,1,059,02,2,2,8,45,45
 5,2011,08,2,31,076,10,1,060,01,1,1,5,45,45
 5,2011,08,2,31,076,10,1,060,02,1,1,5,45,45
 5,2011,08,2,31,077,01,1,061,01, , , ,40,44
 5,2011,08,2,31,077,01,1,061,02,2,2,8,30,36
 5,2011,08,2,31,077,01,1,061,03, , , ,40,48
 5,2011,08,2,31,077,01,1,061,05, , , ,40,48
 5,2011,08,2,31,077,02,1,062,01, , , ,40,40
 5,2011,08,2,31,077,02,1,062,02, , , ,16,16
 5,2011,08,2,31,077,03,1,063,02,1,1,4,48,48
 5,2011,08,2,31,077,04,1,064,01, , , ,40,32
 5,2011,08,2,31,077,04,1,064,02,2,2,8,10,20
 5,2011,08,2,31,077,05,1,065,01, , , ,48,40
 5,2011,08,2,31,077,06,1,066,01,2,2,8,15,15
 5,2011,08,2,31,077,06,1,066,03, , , ,40,40
 5,2011,08,2,31,077,07,1,067,03,2,2,8,15,15
 5,2011,08,2,31,077,08,1,068,01, , , ,32,16
 5,2011,08,2,31,077,09,1,069,03, , , ,40,40
 5,2011,08,2,31,077,09,1,069,05, , , ,40,40
 5,2011,08,2,31,077,09,1,069,06,1,1,4,40,40
 5,2011,08,2,31,078,01,1,071,01,2,2,1,48,40
 5,2011,08,2,31,078,01,1,071,04,1,2,8,48,48
 5,2011,08,2,31,078,02,1,072,01,2,2,8,56,56
 5,2011,08,2,31,078,03,1,073,01,2,2,1,56,48
 5,2011,08,2,31,078,03,1,073,07,2,1,5,48,48
 5,2011,08,2,31,078,04,1,074,04, , , ,35,35
 5,2011,08,2,31,078,05,1,075,01,2,2,8,60,48
 5,2011,08,2,31,078,05,1,075,03, , , ,56,56
 5,2011,08,2,31,078,06,1,076,01,2,2,1,38,38
 5,2011,08,2,31,078,06,1,076,02,2,2,1,54,54
 5,2011,08,2,31,078,08,1,078,04, , , ,52,52
 5,2011,08,2,31,078,09,1,079,01,2,2,8,82,82
 5,2011,08,2,31,078,09,1,079,07,2,2,2,82,82
 5,2011,08,2,31,078,10,1,080,01, , , ,56,56
 5,2011,08,2,31,078,10,1,080,03, , , ,56,56
 5,2011,08,2,31,079,01,1,082,01, , , ,50,50
 5,2011,08,2,31,079,02,1,083,01, , , ,40,40
 5,2011,08,2,31,079,03,1,084,01,2,2,8,27,27
 5,2011,08,2,31,079,05,1,086,01,2,2,8,20,20
 5,2011,08,2,31,079,05,1,086,02,2,2,8,40,40
 5,2011,08,2,31,079,06,1,087,01, , , ,72,72
 5,2011,08,2,31,079,06,1,087,02, , , ,40,40
 5,2011,08,2,31,079,07,1,088,01,1,1,3,70,70
 5,2011,08,2,31,079,07,1,088,02,1,1,3,70,70
 5,2011,08,2,31,079,09,1,090,02, , , ,63,63
 5,2011,08,2,31,079,10,1,091,01,2,2,8,24,24
 5,2011,08,2,31,079,10,1,091,02,2,2,8,40,40
 5,2011,08,2,31,080,01,1,091,01, , , ,56,56
 5,2011,08,2,31,080,01,1,091,02, , , ,56,56
 5,2011,08,2,31,080,02,1,092,02,2,2,7,48,24
 5,2011,08,2,31,080,03,1,093,01,2,2,7,40,40
 5,2011,08,2,31,080,03,1,093,03,1,1,6,48,48
 5,2011,08,2,31,080,04,1,094,02, , , ,48,48
 5,2011,08,2,31,080,04,1,094,03,2,2,8,24,24
 5,2011,08,2,31,080,05,1,095,01, , , ,40,40
 5,2011,08,2,31,080,05,1,095,02, , , ,40,40
 5,2011,08,2,31,080,06,1,096,02,2,2,7,40,40
 5,2011,08,2,31,080,07,1,097,02,2,2,8,30,30
 5,2011,08,2,31,080,07,1,097,03,2,2,7,40,00
 5,2011,08,2,31,080,08,1,098,01, , , ,40,40
 5,2011,08,2,31,080,08,1,098,02, , , ,40,40
 5,2011,08,2,31,080,09,1,099,01,2,2,7,48,36
 5,2011,08,2,31,080,09,1,099,03,1,1,6,50,50
 5,2011,08,2,31,080,10,1,100,01, , , ,52,52
 5,2011,08,3,31,081,02,1,103,01,2,2,8,30,30
 5,2011,08,3,31,081,02,1,103,02,2,2,8,48,48
 5,2011,08,3,31,081,03,1,104,01, , , ,56,56
 5,2011,08,3,31,081,06,1,107,01, , , ,50,30
 5,2011,08,3,31,081,06,1,107,04,1,1,6,48,48
 5,2011,08,3,31,081,07,1,108,03, , , ,48,48
 5,2011,08,3,31,081,07,1,108,04, , , ,48,48
 5,2011,08,3,31,081,07,1,108,07,1,1,6,40,40
 5,2011,08,3,31,081,07,1,108,08,3,1,2,70,60
 5,2011,08,3,31,081,08,1,109,01, , , ,63,36
 5,2011,08,3,31,081,08,1,109,03, , , ,63,36
 5,2011,08,3,31,081,09,1,110,01,2,2,1,48,48
 5,2011,08,3,31,081,10,1,111,02,2,2,8,21,21
 5,2011,08,3,31,081,10,1,111,03,2,2,8,21,21
 5,2011,09,1,31,082,01,1,001,01,1,2,8,56,60
 5,2011,09,1,31,082,02,1,002,02,2,2,8,35,35
 5,2011,09,1,31,082,06,1,006,01, , , ,40,40
 5,2011,09,1,31,082,07,1,007,01, , , ,40,50
 5,2011,09,1,31,082,07,1,007,02, , , ,50,50
 5,2011,09,1,31,082,08,1,008,01, , , ,40,50
 5,2011,09,1,31,082,08,1,008,02, , , ,30,30
 5,2011,09,1,31,082,10,1,130,01,1,1,1,70,70
 5,2011,09,2,31,083,01,1,011,02, , , ,99,99
